vector_id,family,amounts,N,S,sim,pairing,warmup_rounds,hhi,one_minus_hhi,pairwise_sum,gini,max_share,entropy,observed_time,absorbed,winner
2,linear_descending_p1.33,25 20 15 10 7 3,6,80,1,ranked-after-warmup,3,0.22,0.78,2496.0,0.3208333333333333,0.3125,1.620147222815757,1058,True,4
2,linear_descending_p1.33,25 20 15 10 7 3,6,80,2,ranked-after-warmup,3,0.22,0.78,2496.0,0.3208333333333333,0.3125,1.620147222815757,2940,True,4
2,linear_descending_p1.33,25 20 15 10 7 3,6,80,3,ranked-after-warmup,3,0.22,0.78,2496.0,0.3208333333333333,0.3125,1.620147222815757,3355,True,5
2,linear_descending_p1.33,25 20 15 10 7 3,6,80,4,ranked-after-warmup,3,0.22,0.78,2496.0,0.3208333333333333,0.3125,1.620147222815757,1919,True,2
2,linear_descending_p1.33,25 20 15 10 7 3,6,80,5,ranked-after-warmup,3,0.22,0.78,2496.0,0.3208333333333333,0.3125,1.620147222815757,1822,True,0
2,linear_descending_p1.33,25 20 15 10 7 3,6,80,6,ranked-after-warmup,3,0.22,0.78,2496.0,0.3208333333333333,0.3125,1.620147222815757,1623,True,5
2,linear_descending_p1.33,25 20 15 10 7 3,6,80,7,ranked-after-warmup,3,0.22,0.78,2496.0,0.3208333333333333,0.3125,1.620147222815757,1614,True,1
2,linear_descending_p1.33,25 20 15 10 7 3,6,80,8,ranked-after-warmup,3,0.22,0.78,2496.0,0.3208333333333333,0.3125,1.620147222815757,1981,True,5
2,linear_descending_p1.33,25 20 15 10 7 3,6,80,9,ranked-after-warmup,3,0.22,0.78,2496.0,0.3208333333333333,0.3125,1.620147222815757,2176,True,1
2,linear_descending_p1.33,25 20 15 10 7 3,6,80,10,ranked-after-warmup,3,0.22,0.78,2496.0,0.3208333333333333,0.3125,1.620147222815757,987,True,0
2,linear_descending_p1.33,25 20 15 10 7 3,6,80,11,ranked-after-warmup,3,0.22,0.78,2496.0,0.3208333333333333,0.3125,1.620147222815757,3792,True,2
2,linear_descending_p1.33,25 20 15 10 7 3,6,80,12,ranked-after-warmup,3,0.22,0.78,2496.0,0.3208333333333333,0.3125,1.620147222815757,1599,True,2
2,linear_descending_p1.33,25 20 15 10 7 3,6,80,13,ranked-after-warmup,3,0.22,0.78,2496.0,0.3208333333333333,0.3125,1.620147222815757,1049,True,0
2,linear_descending_p1.33,25 20 15 10 7 3,6,80,14,ranked-after-warmup,3,0.22,0.78,2496.0,0.3208333333333333,0.3125,1.620147222815757,1623,True,0
2,linear_descending_p1.33,25 20 15 10 7 3,6,80,15,ranked-after-warmup,3,0.22,0.78,2496.0,0.3208333333333333,0.3125,1.620147222815757,3576,True,1
2,linear_descending_p1.33,25 20 15 10 7 3,6,80,16,ranked-after-warmup,3,0.22,0.78,2496.0,0.3208333333333333,0.3125,1.620147222815757,3783,True,2
2,linear_descending_p1.33,25 20 15 10 7 3,6,80,17,ranked-after-warmup,3,0.22,0.78,2496.0,0.3208333333333333,0.3125,1.620147222815757,3160,True,1
2,linear_descending_p1.33,25 20 15 10 7 3,6,80,18,ranked-after-warmup,3,0.22,0.78,2496.0,0.3208333333333333,0.3125,1.620147222815757,1332,True,2
2,linear_descending_p1.33,25 20 15 10 7 3,6,80,19,ranked-after-warmup,3,0.22,0.78,2496.0,0.3208333333333333,0.3125,1.620147222815757,2022,True,4
2,linear_descending_p1.33,25 20 15 10 7 3,6,80,20,ranked-after-warmup,3,0.22,0.78,2496.0,0.3208333333333333,0.3125,1.620147222815757,1067,True,4
2,linear_descending_p1.33,25 20 15 10 7 3,6,80,21,ranked-after-warmup,3,0.22,0.78,2496.0,0.3208333333333333,0.3125,1.620147222815757,1861,True,2
2,linear_descending_p1.33,25 20 15 10 7 3,6,80,22,ranked-after-warmup,3,0.22,0.78,2496.0,0.3208333333333333,0.3125,1.620147222815757,1903,True,1
2,linear_descending_p1.33,25 20 15 10 7 3,6,80,23,ranked-after-warmup,3,0.22,0.78,2496.0,0.3208333333333333,0.3125,1.620147222815757,7590,True,5
2,linear_descending_p1.33,25 20 15 10 7 3,6,80,24,ranked-after-warmup,3,0.22,0.78,2496.0,0.3208333333333333,0.3125,1.620147222815757,847,True,2
2,linear_descending_p1.33,25 20 15 10 7 3,6,80,25,ranked-after-warmup,3,0.22,0.78,2496.0,0.3208333333333333,0.3125,1.620147222815757,787,True,4
2,linear_descending_p1.33,25 20 15 10 7 3,6,80,26,ranked-after-warmup,3,0.22,0.78,2496.0,0.3208333333333333,0.3125,1.620147222815757,4542,True,0
2,linear_descending_p1.33,25 20 15 10 7 3,6,80,27,ranked-after-warmup,3,0.22,0.78,2496.0,0.3208333333333333,0.3125,1.620147222815757,631,True,2
2,linear_descending_p1.33,25 20 15 10 7 3,6,80,28,ranked-after-warmup,3,0.22,0.78,2496.0,0.3208333333333333,0.3125,1.620147222815757,1530,True,1
2,linear_descending_p1.33,25 20 15 10 7 3,6,80,29,ranked-after-warmup,3,0.22,0.78,2496.0,0.3208333333333333,0.3125,1.620147222815757,2512,True,3
